src_ip,dst_ip,src_port,dst_port,protocol,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMean,BwdPktLenMean,FwdIATMean,BwdIATMean,FlowDuration,FlowByts/s,FlowPkts/s,Label
192.168.31.88,54.235.147.199,15229,443,TCP,0,10,0,6168,0.0,616.8,0,0.002589555555555555555555555556,0.023306,264652.8790869304041877628079,429.0740581824422895391744615,video
108.128.36.17,192.168.31.88,443,15230,TCP,17,0,9623,0,566.0588235294117,0.0,0.0045619375,0,0.072991,131838.1718294036251044649340,232.9054266964420270992314121,video
18.203.182.83,192.168.31.88,443,15231,TCP,11,0,5826,0,529.6363636363636,0.0,0.0029653,0,0.029653,196472.5322901561393450915590,370.9574073449566654301419755,video
192.168.31.88,65.9.65.229,15232,443,TCP,0,21,0,8431,0.0,401.4761904761905,0,0.00159115,0.031823,264934.1671118373503440907520,659.9000722747698205700279672,video
192.168.31.88,52.95.122.51,15233,443,TCP,0,11,0,7373,0.0,670.2727272727273,0,0.0015097,0.015097,488375.1738756044247201430748,728.6215804464463138371861959,video
192.168.31.88,52.222.247.103,15239,443,TCP,0,176,0,217664,0.0,1236.7272727272727,0,0.002169731428571428571428571429,0.379703,573248.0385985888971116899261,463.5201723452277174528513075,video
13.224.197.140,192.168.31.88,443,15240,TCP,13,0,6078,0,467.53846153846155,0.0,0.00710875,0,0.085305,71250.21979954281695094074204,152.3943496864193189144833245,video
192.168.31.88,54.76.85.171,15241,443,TCP,0,66,0,14188,0.0,214.96969696969697,0,0.005377923076923076923076923077,0.349565,40587.58743009168538040135597,188.8060875659748544619741679,video
192.168.31.88,54.76.85.171,15242,443,TCP,0,10,0,6382,0.0,638.2,0,0.008851444444444444444444444444,0.079663,80112.47379586508165647791321,125.5287900279929201762424212,video
192.168.31.88,54.76.85.171,15244,443,TCP,0,10,0,6382,0.0,638.2,0,0.005739666666666666666666666667,0.051657,123545.6956462822076388485588,193.5846061521187835143349401,video
192.168.31.88,54.76.85.171,15245,443,TCP,0,10,0,6382,0.0,638.2,0,0.005695222222222222222222222222,0.051257,124509.8230485592211795462083,195.0953040560313713248922098,video
192.168.31.88,52.46.132.114,15243,443,TCP,0,16,0,8075,0.0,504.6875,0,0.02068113333333333333333333333,0.310217,26030.16598058778210091645526,51.57679946618012552503570082,video
192.168.31.88,44.198.224.47,15247,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.006193941176470588235294117647,0.105297,56221.92465122463128104314463,170.9450411692640815977663181,video
192.168.31.88,52.95.122.51,15248,443,TCP,0,15,0,8898,0.0,593.2,0,0.01127471428571428571428571429,0.157846,56371.39997212472916640269630,95.02933238726353534457635924,video
192.168.31.88,54.235.147.199,15249,443,TCP,0,18,0,7485,0.0,415.8333333333333,0,0.003357823529411764705882352941,0.057083,131124.8532838147959988087522,315.3303084981518140251913880,video
192.168.31.88,54.235.147.199,15250,443,TCP,0,10,0,6197,0.0,619.7,0,0.002497777777777777777777777778,0.022480,275667.2597864768683274021352,444.8398576512455516014234875,video
192.168.31.88,54.246.198.161,15251,443,TCP,0,19,0,9692,0.0,510.10526315789474,0,0.003516444444444444444444444444,0.063296,153121.8402426693629929221436,300.1769464105156723963599596,video
192.168.31.88,52.214.47.75,15252,443,TCP,0,12,0,5897,0.0,491.4166666666667,0,0.002508727272727272727272727273,0.027596,213690.3899115813886070444992,434.8456298014204957240179736,video
192.168.31.88,65.9.65.229,15253,443,TCP,0,21,0,8432,0.0,401.5238095238095,0,0.00110505,0.022101,381521.1981358309578752092665,950.1832496267137233609338944,video
192.168.31.88,52.222.247.103,15258,443,TCP,0,179,0,219505,0.0,1226.2849162011173,0,0.002164146067415730337078651685,0.385218,569820.2057017065661521528070,464.6719519856289166134500465,video
13.224.197.140,192.168.31.88,443,15259,TCP,13,0,6078,0,467.53846153846155,0.0,0.007218416666666666666666666667,0,0.086621,70167.74223340760323709031297,150.0790801306842451599496658,video
192.168.31.88,54.76.85.171,15261,443,TCP,0,68,0,14379,0.0,211.4558823529412,0,0.005806343283582089552238805970,0.389025,36961.63485637169847696163486,174.7959642696484801747959643,video
192.168.31.88,54.76.85.171,15260,443,TCP,0,10,0,6382,0.0,638.2,0,0.01082444444444444444444444444,0.097420,65510.16218435639499076165059,102.6483268322726339560665161,video
192.168.31.88,54.76.85.171,15264,443,TCP,0,10,0,6382,0.0,638.2,0,0.008517333333333333333333333333,0.076656,83255.06157378417866833646420,130.4529325819244416614485494,video
192.168.31.88,54.76.85.171,15263,443,TCP,0,10,0,6382,0.0,638.2,0,0.006935666666666666666666666667,0.062421,102241.2329184088688101760625,160.2024959548869771391038272,video
192.168.31.88,52.46.132.114,15262,443,TCP,0,16,0,8075,0.0,504.6875,0,0.02107453333333333333333333333,0.316118,25544.25878943938655818396928,50.61401122365698884593727659,video
192.168.31.88,44.198.224.47,15266,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.006164647058823529411764705882,0.104799,56489.08863634194982776553211,171.7573640969856582600979017,video
192.168.31.88,52.95.127.146,15267,443,TCP,0,14,0,8229,0.0,587.7857142857143,0,0.01189176923076923076923076923,0.154593,53230.09450621955715976790670,90.56037466120716979423389157,video
192.168.31.88,3.93.206.232,15268,443,TCP,0,18,0,7484,0.0,415.77777777777777,0,0.003339235294117647058823529412,0.056767,131837.1589127486039424313422,317.0856307361671393591347085,video
192.168.31.88,3.93.206.232,15269,443,TCP,0,9,0,6128,0.0,680.8888888888889,0,0.002429875,0.019439,315242.5536293019188229847214,462.9867791553063429188744277,video
108.128.36.17,192.168.31.88,443,15270,TCP,17,0,9611,0,565.3529411764706,0.0,0.0045915,0,0.073464,130825.9827942938037678318632,231.4058586518566917129478384,video
192.168.31.88,52.214.47.75,15271,443,TCP,0,12,0,5896,0.0,491.3333333333333,0,0.001930454545454545454545454545,0.021235,277654.8151636449258299976454,565.1047798445961855427360490,video
18.66.141.27,192.168.31.88,443,15272,TCP,21,0,8434,0,401.6190476190476,0.0,0.00158465,0,0.031693,266115.5460196257848736314013,662.6068848010601710156816963,video
192.168.31.88,52.95.127.146,15273,443,TCP,0,11,0,7373,0.0,670.2727272727273,0,0.0016175,0.016175,455826.8933539412673879443586,680.0618238021638330757341577,video
192.168.31.88,52.222.247.103,15278,443,TCP,0,177,0,217224,0.0,1227.2542372881355,0,0.002172903409090909090909090909,0.382431,568008.3466037010597990225688,462.8285886865865999356746707,video
18.66.114.148,192.168.31.88,443,15281,TCP,13,0,6079,0,467.61538461538464,0.0,0.00363375,0,0.043605,139410.6180483889462217635592,298.1309482857470473569544777,video
192.168.31.88,52.16.90.46,15283,443,TCP,0,68,0,14410,0.0,211.91176470588235,0,0.005794582089552238805970149254,0.388237,37116.50357899942560858444713,175.1507455497544025942916311,video
192.168.31.88,52.16.90.46,15284,443,TCP,0,9,0,6313,0.0,701.4444444444445,0,0.012898125,0.103185,61181.37326161748316131220623,87.22197993894461404273877017,video
192.168.31.88,52.16.90.46,15285,443,TCP,0,10,0,6382,0.0,638.2,0,0.01066855555555555555555555556,0.096017,66467.39639855442265432163054,104.1482237520439088911338617,video
192.168.31.88,52.16.90.46,15286,443,TCP,0,10,0,6382,0.0,638.2,0,0.01045144444444444444444444444,0.094063,67848.14432880091002838523117,106.3117272466325760394629132,video
192.168.31.88,52.46.132.114,15282,443,TCP,0,15,0,8006,0.0,533.7333333333333,0,0.02612507142857142857142857143,0.365751,21889.20877864995584427657067,41.01150782909684457458762929,video
192.168.31.88,44.198.224.47,15287,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.006133,0.104261,56780.57950719828123651221454,172.6436539070218010569628145,video
192.168.31.88,52.95.127.146,15288,443,TCP,0,15,0,8298,0.0,553.2,0,0.01109621428571428571428571429,0.155347,53415.90117607678294398990647,96.55802815632101038320662774,video
192.168.31.88,3.93.206.232,15289,443,TCP,0,10,0,6197,0.0,619.7,0,0.003716555555555555555555555556,0.033449,185267.1230829023289186522766,298.9625997787676761637119196,video
192.168.31.88,3.93.206.232,15290,443,TCP,0,19,0,7554,0.0,397.57894736842104,0,0.003164055555555555555555555556,0.056953,132635.6820536231629589310484,333.6084139553667058802872544,video
108.128.36.17,192.168.31.88,443,15291,TCP,20,0,9761,0,488.05,0.0,0.003913368421052631578947368421,0,0.074354,131277.4026952147833337816392,268.9835113107566506173171585,video
192.168.31.88,34.249.85.144,15292,443,TCP,0,12,0,5895,0.0,491.25,0,0.001554818181818181818181818182,0.017103,344676.3725662164532538151202,701.6312927556569022978424838,video
18.66.141.27,192.168.31.88,443,15293,TCP,21,0,8434,0,401.6190476190476,0.0,0.00159205,0,0.031841,264878.6156213686756069218932,659.5270249049967023648754750,video
192.168.31.88,52.95.127.146,15294,443,TCP,0,11,0,7373,0.0,670.2727272727273,0,0.0016313,0.016313,451970.8208177527125605345430,674.3088334457181389076196898,video
143.204.209.87,192.168.31.88,443,15299,TCP,179,0,220033,0,1229.2346368715084,0.0,0.002165280898876404494382022472,0,0.385420,570891.4949924757407503502672,464.4284157542421254735094183,video
18.66.114.148,192.168.31.88,443,15301,TCP,14,0,6149,0,439.2142857142857,0.0,0.006107307692307692307692307692,0,0.079395,77448.20202783550601423263430,176.3335222621071855910321809,video
192.168.31.88,52.16.90.46,15303,443,TCP,0,68,0,14476,0.0,212.88235294117646,0,0.005519970149253731343283582090,0.369838,39141.46193738880266495059999,183.8642865254516842509423045,video
192.168.31.88,52.16.90.46,15302,443,TCP,0,10,0,6382,0.0,638.2,0,0.01044066666666666666666666667,0.093966,67918.18317263691122320839453,106.4214715961092309984462465,video
192.168.31.88,52.16.90.46,15306,443,TCP,0,10,0,6382,0.0,638.2,0,0.005797444444444444444444444444,0.052177,122314.4297295743335186001495,191.6553270598156275753684574,video
192.168.31.88,52.16.90.46,15305,443,TCP,0,10,0,6382,0.0,638.2,0,0.005796333333333333333333333333,0.052167,122337.8764352943431671363122,191.6920658653938313493204516,video
192.168.31.88,52.46.132.114,15304,443,TCP,0,15,0,8006,0.0,533.7333333333333,0,0.02243207142857142857142857143,0.314049,25492.83710503774888632028760,47.76324713659333416122961703,video
192.168.31.88,52.95.127.146,15308,443,TCP,0,14,0,8829,0.0,630.6428571428571,0,0.01238853846153846153846153846,0.161051,54821.14361289281035200029804,86.92898522828172442269839989,video
192.168.31.88,44.198.224.47,15307,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.006317352941176470588235294118,0.107395,55123.60910656920713254807021,167.6055682294334000651799432,video
192.168.31.88,3.93.206.232,15309,443,TCP,0,10,0,6197,0.0,619.7,0,0.002691555555555555555555555556,0.024224,255820.6737120211360634081902,412.8137384412153236459709379,video
192.168.31.88,3.93.206.232,15310,443,TCP,0,18,0,7513,0.0,417.3888888888889,0,0.003297647058823529411764705882,0.056060,134017.1245094541562611487692,321.0845522654298965394220478,video
108.128.36.17,192.168.31.88,443,15311,TCP,18,0,9710,0,539.4444444444445,0.0,0.003766529411764705882352941176,0,0.064031,151645.2968093579672346207306,281.1138354859364995080507879,video
192.168.31.88,52.30.76.254,15312,443,TCP,0,12,0,5867,0.0,488.9166666666667,0,0.002533181818181818181818181818,0.027865,210550.8702673604880674681500,430.6477660147137986721693881,video
18.66.141.27,192.168.31.88,443,15313,TCP,21,0,8435,0,401.6666666666667,0.0,0.0010969,0,0.021938,384492.6611359285258455647735,957.2431397574984045947670708,video
143.204.209.87,192.168.31.88,443,15318,TCP,182,0,219756,0,1207.4505494505495,0.0,0.005885430939226519337016574586,0,1.065263,206292.7183240195144297699254,170.8498276951325635077910338,video
108.128.36.17,192.168.31.88,443,15319,TCP,379,0,27477,0,72.49868073878628,0.0,0.004260309523809523809523809524,0,1.610397,17062.25235143880670418536547,235.3456942604835950389872808,video
18.66.114.148,192.168.31.88,443,15321,TCP,13,0,6087,0,468.2307692307692,0.0,0.005520166666666666666666666667,0,0.066242,91890.34147519700492134899309,196.2501132212191660879804354,video
192.168.31.88,52.16.90.46,15322,443,TCP,0,10,0,6382,0.0,638.2,0,0.02561533333333333333333333333,0.230538,27683.07177124812395353477518,43.37679688381091186702409147,video
192.168.31.88,52.16.90.46,15323,443,TCP,0,71,0,14584,0.0,205.40845070422534,0,0.02080894285714285714285714286,1.456626,10012.17882970645862424534506,48.74277954670588057607100244,video
192.168.31.88,52.16.90.46,15326,443,TCP,0,10,0,6382,0.0,638.2,0,0.02348566666666666666666666667,0.211371,30193.35670456212063149627905,47.31017973137279948526524452,video
192.168.31.88,52.16.90.46,15325,443,TCP,0,10,0,6382,0.0,638.2,0,0.02374077777777777777777777778,0.213667,29868.90816082970229375617199,46.80179906115591083321242869,video
192.168.31.88,52.46.132.114,15324,443,TCP,0,15,0,8006,0.0,533.7333333333333,0,0.1023937142857142857142857143,1.433512,5584.885232910502318780728728,10.46381195274263487156019622,video
192.168.31.88,44.198.224.47,15327,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.04872441176470588235294117647,0.828315,7147.039471698568781200388741,21.73086325854294561851469550,video
192.168.31.88,54.239.37.229,15328,443,TCP,0,15,0,8898,0.0,593.2,0,0.06179028571428571428571428571,0.865064,10285.94416135684758584335957,17.33975752083082870169143555,video
192.168.31.88,3.93.206.232,15329,443,TCP,0,10,0,6197,0.0,619.7,0,0.02948488888888888888888888889,0.265364,23352.82856755249393286203102,37.68408676384136506835893339,video
192.168.31.88,3.93.206.232,15330,443,TCP,0,18,0,7513,0.0,417.3888888888889,0,0.01734829411764705882352941176,0.294921,25474.61862668307784118458842,61.03329366169245323323873173,video
192.168.31.88,52.30.76.254,15331,443,TCP,0,12,0,5867,0.0,488.9166666666667,0,0.002739181818181818181818181818,0.030131,194716.4050313630480236301484,398.2609272841923600278782649,video
18.66.141.27,192.168.31.88,443,15332,TCP,21,0,8428,0,401.3333333333333,0.0,0.00108305,0,0.021661,389086.3764369142698859701768,969.4843266700521674899589123,video
192.168.31.88,52.222.247.103,15337,443,TCP,0,176,0,219370,0.0,1246.4204545454545,0,0.002199302857142857142857142857,0.384878,569972.8225567582454699930887,457.2877639147989752596926818,video
192.168.31.88,65.9.65.211,15338,443,TCP,0,14,0,6150,0.0,439.2857142857143,0,0.004391538461538461538461538462,0.057090,107724.6452968996321597477667,245.2268348222105447538973551,video
192.168.31.88,52.16.90.46,15340,443,TCP,0,68,0,14424,0.0,212.11764705882354,0,0.005248313432835820895522388060,0.351637,41019.57416312845349038923663,193.3812425882373015353901893,video
192.168.31.88,52.16.90.46,15339,443,TCP,0,10,0,6382,0.0,638.2,0,0.008925444444444444444444444444,0.080329,79448.26899376314904953379228,124.4880429234772000149385652,video
192.168.31.88,52.16.90.46,15342,443,TCP,0,10,0,6382,0.0,638.2,0,0.008087222222222222222222222222,0.072785,87682.90169677818231778525795,137.3909459366627739231984612,video
192.168.31.88,52.16.90.46,15343,443,TCP,0,10,0,6382,0.0,638.2,0,0.006418666666666666666666666667,0.057768,110476.3883118681623043899737,173.1062179753496745603102063,video
192.168.31.88,209.54.181.12,15341,443,TCP,0,16,0,8075,0.0,504.6875,0,0.02086546666666666666666666667,0.312982,25800.20576263171683994606719,51.12115073710309219060521052,video
192.168.31.88,54.157.203.98,15347,443,TCP,0,23,0,6120,0.0,266.0869565217391,0,0.004830863636363636363636363636,0.106279,57584.28287808504031840721121,216.4115206202542364907460552,video
192.168.31.88,54.239.37.229,15352,443,TCP,0,14,0,8829,0.0,630.6428571428571,0,0.01115746153846153846153846154,0.145047,60869.92492088771225878508346,96.52043820278944066406061484,video
192.168.31.88,3.93.206.232,15355,443,TCP,0,18,0,7513,0.0,417.3888888888889,0,0.003330823529411764705882352941,0.056624,132682.2548742582650466233399,317.8864085899971743430347556,video
192.168.31.88,3.93.206.232,15356,443,TCP,0,10,0,6197,0.0,619.7,0,0.002582888888888888888888888889,0.023246,266583.4982362556999053600619,430.1815366084487653789899338,video
108.128.36.17,192.168.31.88,443,15359,TCP,18,0,9681,0,537.8333333333334,0.0,0.003690294117647058823529411765,0,0.062735,154315.7726946680481389973699,286.9211763768231449748943971,video
192.168.31.88,52.30.76.254,15360,443,TCP,0,12,0,5896,0.0,491.3333333333333,0,0.001660727272727272727272727273,0.018268,322750.1642215896649879570834,656.8863586599518283336982702,video
13.224.199.236,192.168.31.88,443,15361,TCP,21,0,8431,0,401.4761904761905,0.0,0.00074925,0,0.014985,562629.2959626292959626292960,1401.401401401401401401401401,video
143.204.209.87,192.168.31.88,443,15392,TCP,180,0,220816,0,1226.7555555555555,0.0,0.002078145251396648044692737430,0,0.371988,593610.5465767712936976461606,483.8865769863543985289848060,video
192.168.31.88,199.232.17.16,15394,443,TCP,0,12,0,6250,0.0,520.8333333333334,0,0.008183363636363636363636363636,0.090017,69431.32963773509448215337103,133.3081529044513814057344724,video
192.168.31.88,54.246.191.105,15395,443,TCP,0,59,0,13328,0.0,225.89830508474577,0,0.006395086206896551724137931034,0.370915,35932.76087513311675181645390,159.0660933097879568095116132,video
192.168.31.88,54.246.191.105,15396,443,TCP,0,10,0,6382,0.0,638.2,0,0.007525888888888888888888888889,0.067733,94222.90464027874152923980925,147.6385218431193066895014247,video
192.168.31.88,52.46.155.182,15397,443,TCP,0,17,0,8144,0.0,479.05882352941177,0,0.0207388125,0.331821,24543.35319343863106916078247,51.23244158748240768366076891,video
192.168.31.88,54.91.103.251,15398,443,TCP,0,24,0,6400,0.0,266.6666666666667,0,0.005594043478260869565217391304,0.128663,49742.35017060071660073214522,186.5338131397526872527455446,video
192.168.31.88,54.239.37.228,15399,443,TCP,0,15,0,8298,0.0,553.2,0,0.01213992857142857142857142857,0.169959,48823.53979489170917691913932,88.25657952800381268423560976,video
192.168.31.88,34.202.223.74,15400,443,TCP,0,18,0,7514,0.0,417.44444444444446,0,0.003887941176470588235294117647,0.066095,113684.8475678946970270065814,272.3352749829790453135638097,video
192.168.31.88,34.202.223.74,15401,443,TCP,0,10,0,6197,0.0,619.7,0,0.002380333333333333333333333333,0.021423,289268.5431545535172478177660,466.7880315548709331092750782,video
18.66.127.103,192.168.31.88,443,15403,TCP,13,0,6202,0,477.0769230769231,0.0,0.00110175,0,0.013221,469102.1859163452083806066107,983.2841691248770894788593904,video
192.168.31.88,54.194.22.174,15404,443,TCP,0,17,0,9641,0.0,567.1176470588235,0,0.0043634375,0.069815,138093.5329084007734727494092,243.5006803695480913843729857,video
192.168.31.88,54.171.119.176,15405,443,TCP,0,12,0,5897,0.0,491.4166666666667,0,0.002722727272727272727272727273,0.029950,196894.8247078464106844741235,400.6677796327212020033388982,video
192.168.31.88,65.9.65.229,15406,443,TCP,0,21,0,8433,0.0,401.57142857142856,0,0.00157795,0.031559,267213.7900440444881016508761,665.4203238378909344402547609,video
192.168.31.88,54.239.37.228,15407,443,TCP,0,11,0,7373,0.0,670.2727272727273,0,0.0014961,0.014961,492814.6514270436468150524698,735.2449702559989305527705367,video
143.204.209.87,192.168.31.88,443,15413,TCP,185,0,220089,0,1189.6702702702703,0.0,0.002147907608695652173913043478,0,0.395215,556884.2275723340460255810129,468.0996419670306035955113040,video
192.168.31.88,199.232.17.16,15414,443,TCP,0,12,0,6251,0.0,520.9166666666666,0,0.004072272727272727272727272727,0.044795,139546.8244223685679205268445,267.8870409643933474718160509,video
192.168.31.88,54.229.133.163,15417,443,TCP,0,65,0,14094,0.0,216.83076923076922,0,0.00569075,0.364208,38697.66726705618767297807846,178.4694460308395202741290691,video
192.168.31.88,54.229.133.163,15416,443,TCP,0,9,0,6313,0.0,701.4444444444445,0,0.0122065,0.097652,64647.93347806496538729365502,92.16401097775775201736779585,video
192.168.31.88,54.229.133.163,15418,443,TCP,0,10,0,6382,0.0,638.2,0,0.01072566666666666666666666667,0.096531,66113.47649977727362194528183,103.5936642114968248541919176,video
192.168.31.88,54.229.133.163,15419,443,TCP,0,10,0,6382,0.0,638.2,0,0.010662,0.095958,66508.26403218074574292919819,104.2122595302111340378082078,video
192.168.31.88,52.46.155.182,15415,443,TCP,0,16,0,8075,0.0,504.6875,0,0.0238328,0.357492,22587.91805131303637563917514,44.75624629362335380931601267,video
192.168.31.88,54.91.103.251,15421,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.005953647058823529411764705882,0.101212,58491.08801327905781923092123,177.8445243646998379638778011,video
192.168.31.88,54.239.37.228,15422,443,TCP,0,14,0,8829,0.0,630.6428571428571,0,0.01000353846153846153846153846,0.130046,67891.36151823201021177121941,107.6542146625040370330498439,video
192.168.31.88,34.202.223.74,15423,443,TCP,0,18,0,7483,0.0,415.72222222222223,0,0.003398058823529411764705882353,0.057767,129537.6252877940692783076843,311.5965862862880191112572922,video
192.168.31.88,34.202.223.74,15424,443,TCP,0,10,0,6168,0.0,616.8,0,0.002205222222222222222222222222,0.019847,310777.4474731697485766110747,503.8544868242051695470348163,video
192.168.31.88,54.194.22.174,15425,443,TCP,0,17,0,9612,0.0,565.4117647058823,0,0.0037806875,0.060491,158899.6710254418012596915244,281.0335421798284042254219636,video
192.168.31.88,54.171.119.176,15426,443,TCP,0,12,0,5867,0.0,488.9166666666667,0,0.002753,0.030283,193739.0615196644982333322326,396.2619291351583396625169237,video
192.168.31.88,65.9.65.229,15427,443,TCP,0,21,0,8434,0.0,401.6190476190476,0,0.0010766,0.021532,391696.0802526472227382500464,975.2925877763328998699609883,video
143.204.209.87,192.168.31.88,443,15433,TCP,180,0,217864,0,1210.3555555555556,0.0,0.002219659217877094972067039106,0,0.397319,548335.2167905385848650580516,453.0364769870054037184227283,video
192.168.31.88,65.9.65.211,15434,443,TCP,0,13,0,6079,0.0,467.61538461538464,0,0.004919333333333333333333333333,0.059032,102978.0458056647242173736279,220.2195419433527578262637214,video
192.168.31.88,54.229.133.163,15436,443,TCP,0,61,0,13793,0.0,226.11475409836066,0,0.006329916666666666666666666667,0.379795,36316.96046551429060414170803,160.6129622559538698508405851,video
192.168.31.88,54.229.133.163,15435,443,TCP,0,10,0,6353,0.0,635.3,0,0.01293222222222222222222222222,0.116390,54583.72712432339548071140132,85.91803419537760976028868459,video
192.168.31.88,54.229.133.163,15439,443,TCP,0,10,0,6382,0.0,638.2,0,0.008822111111111111111111111111,0.079399,80378.84608118490157306767088,125.9461706066827038123905843,video
192.168.31.88,54.229.133.163,15438,443,TCP,0,10,0,6382,0.0,638.2,0,0.008743222222222222222222222222,0.078689,81104.09332943613465668644919,127.0825655428331787162119229,video
192.168.31.88,52.46.155.182,15437,443,TCP,0,15,0,8006,0.0,533.7333333333333,0,0.02115078571428571428571428571,0.296111,27037.15836291120559519909764,50.65667942089284086035304328,video
192.168.31.88,54.91.103.251,15441,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.006235352941176470588235294118,0.106001,55848.52973085159573966283337,169.8097187762379600192451015,video
192.168.31.88,54.239.37.228,15442,443,TCP,0,16,0,8938,0.0,558.625,0,0.01000373333333333333333333333,0.150056,59564.42927973556538892146932,106.6268593058591459188569601,video
192.168.31.88,34.202.223.74,15443,443,TCP,0,18,0,7512,0.0,417.3333333333333,0,0.004368117647058823529411764706,0.074258,101160.8176896765331681434997,242.3981254544964852271809098,video
192.168.31.88,34.202.223.74,15444,443,TCP,0,10,0,6197,0.0,619.7,0,0.002953,0.026577,233171.5393008992738081800053,376.2651917071151747751815480,video
192.168.31.88,54.194.22.174,15445,443,TCP,0,17,0,9612,0.0,565.4117647058823,0,0.00368675,0.058988,162948.3962839899640604868787,288.1942089916593205397708008,video
192.168.31.88,54.72.27.245,15446,443,TCP,0,11,0,5827,0.0,529.7272727272727,0,0.0029107,0.029107,200192.3935822997904284192806,377.9159652317311986807297214,video
192.168.31.88,65.9.65.229,15447,443,TCP,0,20,0,8373,0.0,418.65,0,0.001210210526315789473684210526,0.022994,364138.4709054535965904148908,869.7921196833956684352439767,video
143.204.209.87,192.168.31.88,443,15452,TCP,182,0,218217,0,1198.9945054945056,0.0,0.002175364640883977900552486188,0,0.393741,554214.5725235624433320380656,462.2327875430803497730741782,video
192.168.31.88,65.9.65.211,15453,443,TCP,0,13,0,6079,0.0,467.61538461538464,0,0.0033445,0.040134,151467.5835949568944037474461,323.9148851347984252753276524,video
192.168.31.88,52.210.166.210,15455,443,TCP,0,65,0,13995,0.0,215.30769230769232,0,0.0057989375,0.371132,37708.95530431221236648955089,175.1398424280309970576506472,video
192.168.31.88,52.210.166.210,15456,443,TCP,0,10,0,6353,0.0,635.3,0,0.01076455555555555555555555556,0.096881,65575.29340118289447879357149,103.2194135072924515642902117,video
192.168.31.88,52.210.166.210,15459,443,TCP,0,10,0,6382,0.0,638.2,0,0.01067044444444444444444444444,0.096034,66455.63029760293229481225399,104.1297873669741966386904638,video
192.168.31.88,52.210.166.210,15457,443,TCP,0,10,0,6382,0.0,638.2,0,0.010622,0.095598,66758.71880164857005376681521,104.6046988430720307956233394,video
192.168.31.88,52.46.155.182,15454,443,TCP,0,17,0,8144,0.0,479.05882352941177,0,0.021182,0.338912,24029.83665376262864696440374,50.16051364365971107544141252,video
192.168.31.88,54.239.37.228,15460,443,TCP,0,15,0,8298,0.0,553.2,0,0.01124007142857142857142857143,0.157361,52732.25259117570427234193987,95.32222088065022464270054207,video
192.168.31.88,54.91.103.251,15461,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.005739941176470588235294117647,0.097579,60668.79144078131565193330532,184.4659199212945408335809959,video
192.168.31.88,34.202.223.74,15462,443,TCP,0,18,0,7513,0.0,417.3888888888889,0,0.003365058823529411764705882353,0.057206,131332.3777226165087578226060,314.6523091983358388980176905,video
192.168.31.88,34.202.223.74,15463,443,TCP,0,9,0,6128,0.0,680.8888888888889,0,0.002700375,0.021603,283664.3058834421145211313244,416.6088043327315650604082766,video
192.168.31.88,54.194.22.174,15464,443,TCP,0,17,0,9641,0.0,567.1176470588235,0,0.0043270625,0.069233,139254.4018026085826123380469,245.5476434648216890789074574,video
192.168.31.88,54.72.27.245,15465,443,TCP,0,12,0,5895,0.0,491.25,0,0.002697454545454545454545454545,0.029672,198672.1488271771366945268266,404.4216770018873011593421407,video
192.168.31.88,65.9.65.229,15466,443,TCP,0,21,0,8431,0.0,401.4761904761905,0,0.00152575,0.030515,276290.3490086842536457479928,688.1861379649352777322628216,video
192.168.31.88,54.239.37.228,15467,443,TCP,0,11,0,7373,0.0,670.2727272727273,0,0.0016128,0.016128,457155.2579365079365079365079,682.0436507936507936507936508,video
192.168.31.88,52.222.247.103,15472,443,TCP,0,177,0,219462,0.0,1239.8983050847457,0,0.002186909090909090909090909091,0.384896,570185.1928832723644828732956,459.8644828732956434985034919,video
192.168.31.88,65.9.65.211,15475,443,TCP,0,13,0,6081,0.0,467.7692307692308,0,0.00343925,0.041271,147343.1707494366504325070873,314.9911560175425843812846793,video
192.168.31.88,52.210.166.210,15478,443,TCP,0,69,0,14465,0.0,209.63768115942028,0,0.005721441176470588235294117647,0.389058,37179.54649435302705509204283,177.3514488842280585413999969,video
192.168.31.88,52.210.166.210,15477,443,TCP,0,9,0,6313,0.0,701.4444444444445,0,0.012147625,0.097181,64961.25785904652143937600971,92.61069550632325248762618207,video
192.168.31.88,52.210.166.210,15481,443,TCP,0,10,0,6382,0.0,638.2,0,0.01063433333333333333333333333,0.095709,66681.29434013520149620202907,104.4833819181059252525885758,video
192.168.31.88,52.210.166.210,15480,443,TCP,0,10,0,6382,0.0,638.2,0,0.01057066666666666666666666667,0.095136,67082.91288261015808947191389,105.1126807938109653548604104,video
192.168.31.88,52.46.155.182,15479,443,TCP,0,16,0,8075,0.0,504.6875,0,0.025119,0.376785,21431.32024894833923855779821,42.46453547779237496184826891,video
192.168.31.88,3.227.83.236,15482,443,TCP,0,18,0,5920,0.0,328.8888888888889,0,0.006366529411764705882352941176,0.108231,54697.82225055667969435743918,166.3109460320980125841949164,video
